CD_ESTACAO;DT_MEDICAO;HR_MEDICAO;CHUVA
A803;2013-01-19;400;0
A803;2013-01-19;500;0
A803;2013-01-19;600;0
A803;2013-01-19;700;0
A803;2013-01-19;800;0
A803;2013-01-19;900;0
A803;2013-01-19;1000;0,2
A803;2013-01-19;1100;0
A803;2013-01-19;1400;0
A803;2013-01-19;1500;0
A803;2013-01-19;1600;0
A803;2013-01-19;1700;0
A803;2013-01-19;2000;0
A803;2013-01-19;2200;0
A803;2013-01-19;2300;0
A803;2013-01-18;0;0
A803;2013-01-18;100;0,2
A803;2013-01-18;200;0
A803;2013-01-18;500;0
A803;2013-01-18;900;0
A803;2013-01-18;1000;0
A803;2013-01-18;1100;0
A803;2013-01-18;1200;0
A803;2013-01-18;1300;0
A803;2013-01-18;1400;0
A803;2013-01-18;1800;0
A803;2013-01-18;1900;0
A803;2013-01-18;2000;0
A803;2013-01-18;2100;0
A803;2013-01-18;2200;0
A803;2013-01-18;2300;0
A803;2013-01-17;0;0
A803;2013-01-17;200;0
A803;2013-01-17;300;0
A803;2013-01-17;400;0
A803;2013-01-17;500;0
A803;2013-01-17;700;0
A803;2013-01-17;800;0
A803;2013-01-17;900;0
A803;2013-01-17;1000;0
A803;2013-01-17;1100;0
A803;2013-01-17;1200;0
A803;2013-01-17;1500;0
A803;2013-01-17;1700;0
A803;2013-01-17;1800;0
A803;2013-01-17;1900;0
A803;2013-01-17;2100;0
A803;2013-01-17;2300;0,2
A803;2013-01-16;0;0
A803;2013-01-16;100;0
A803;2013-01-16;300;0
A803;2013-01-16;500;0
A803;2013-01-16;700;0
A803;2013-01-16;800;0
A803;2013-01-16;1100;0
A803;2013-01-16;1300;0
A803;2013-01-16;1600;0
A803;2013-01-16;1700;0
A803;2013-01-16;1800;0
A803;2013-01-16;2100;0
A803;2013-01-16;2200;0
A803;2013-01-15;0;0
A803;2013-01-15;100;0
A803;2013-01-15;200;0
A803;2013-01-15;400;0
A803;2013-01-15;800;0
A803;2013-01-15;1200;0
A803;2013-01-15;1300;0
A803;2013-01-15;1400;0
A803;2013-01-15;1600;0
A803;2013-01-15;1700;0
A803;2013-01-15;1800;0
A803;2013-01-15;1900;0
A803;2013-01-15;2100;0
A803;2013-01-15;2300;0
A803;2013-01-14;0;0
A803;2013-01-14;100;0
A803;2013-01-14;200;0
A803;2013-01-14;300;0
A803;2013-01-14;400;0
A803;2013-01-14;1000;0
A803;2013-01-14;1400;0
A803;2013-01-14;1700;0
A803;2013-01-14;1900;0
A803;2013-01-14;2200;0
A803;2013-01-14;2300;0
A803;2013-01-13;0;0
A803;2013-01-13;600;0
A803;2013-01-13;900;0
A803;2013-01-13;1100;0
A803;2013-01-13;1400;0
A803;2013-01-13;1500;0
A803;2013-01-13;1600;0
A803;2013-01-13;1700;0
A803;2013-01-13;1800;0
A803;2013-01-13;1900;0
A803;2013-01-13;2000;0
A803;2013-01-13;2300;0
A803;2013-01-12;0;0
A803;2013-01-12;200;0
A803;2013-01-12;600;0
A803;2013-01-12;900;0
A803;2013-01-12;1200;0
A803;2013-01-12;1400;0
A803;2013-01-12;1700;0
A803;2013-01-12;2000;0
A803;2013-01-12;2300;0
A803;2013-01-11;0;0
A803;2013-01-11;200;0
A803;2013-01-11;300;0
A803;2013-01-11;500;0
A803;2013-01-11;600;0
A803;2013-01-11;900;0
A803;2013-01-11;1000;0
A803;2013-01-11;1100;0
A803;2013-01-11;1200;0
A803;2013-01-11;1300;0
A803;2013-01-11;1400;0
A803;2013-01-11;1500;0
A803;2013-01-11;1800;0
A803;2013-01-11;2000;0
A803;2013-01-11;2200;0
A803;2013-01-11;2300;0
A803;2013-01-10;0;0
A803;2013-01-10;100;0
A803;2013-01-10;400;0
A803;2013-01-10;500;0
A803;2013-01-10;600;0
A803;2013-01-10;1000;0
A803;2013-01-10;1200;0
A803;2013-01-10;1300;0
A803;2013-01-10;1400;0
A803;2013-01-10;1600;0
A803;2013-01-10;1700;0
A803;2013-01-10;1800;0
A803;2013-01-10;2000;0
A803;2013-01-10;2100;0
A803;2013-01-10;2300;0
A803;2013-01-09;0;0
A803;2013-01-09;200;0
A803;2013-01-09;300;0
A803;2013-01-09;800;0
A803;2013-01-09;900;0
A803;2013-01-09;1000;0
A803;2013-01-09;1100;0
A803;2013-01-09;1200;0
A803;2013-01-09;1300;0
A803;2013-01-09;1400;0
A803;2013-01-09;1500;0
A803;2013-01-09;1700;0
A803;2013-01-09;2100;0
A803;2013-01-09;2200;0
A803;2013-01-08;0;0
A803;2013-01-08;200;0
A803;2013-01-08;300;0,2
A803;2013-01-08;400;0,2
A803;2013-01-08;500;0
A803;2013-01-08;900;0,4
A803;2013-01-08;1000;0
A803;2013-01-08;1100;0
A803;2013-01-08;1200;0
A803;2013-01-08;1300;0
A803;2013-01-08;1400;0
A803;2013-01-08;1600;0
A803;2013-01-08;1800;0
A803;2013-01-08;2000;0
A803;2013-01-08;2100;0
A803;2013-01-07;0;0
A803;2013-01-07;100;0
A803;2013-01-07;300;0
A803;2013-01-07;400;0
A803;2013-01-07;600;0
A803;2013-01-07;700;0
A803;2013-01-07;800;0
A803;2013-01-07;900;0
A803;2013-01-07;1000;0
A803;2013-01-07;1300;0
A803;2013-01-07;1400;0
A803;2013-01-07;1500;0
A803;2013-01-07;1600;0
A803;2013-01-07;1700;2
A803;2013-01-07;1800;23,2
A803;2013-01-07;1900;12
A803;2013-01-07;2100;1
A803;2013-01-07;2200;0
A803;2013-01-06;0;0
A803;2013-01-06;200;0
A803;2013-01-06;1200;0
A803;2013-01-06;1400;0
A803;2013-01-06;1600;0
A803;2013-01-06;1900;0
A803;2013-01-06;2000;0
A803;2013-01-06;2100;0
A803;2013-01-06;2200;0
A803;2013-01-06;2300;0
A803;2013-01-05;0;0
A803;2013-01-05;600;0
A803;2013-01-05;700;0
A803;2013-01-05;1100;0
A803;2013-01-05;1300;27,4
A803;2013-01-05;1400;14
A803;2013-01-05;1500;6
A803;2013-01-05;1800;1,2
A803;2013-01-05;1900;1
A803;2013-01-05;2100;1,4
A803;2013-01-04;0;0
A803;2013-01-04;200;0
A803;2013-01-04;300;0
A803;2013-01-04;500;0
A803;2013-01-04;600;0
A803;2013-01-04;700;0
A803;2013-01-04;800;0
A803;2013-01-04;1000;0
A803;2013-01-04;1100;0
A803;2013-01-04;1700;0
A803;2013-01-04;1900;0
A803;2013-01-04;2000;0
A803;2013-01-04;2100;0
A803;2013-01-04;2200;0
A803;2013-01-04;2300;0
A803;2013-01-03;100;0
A803;2013-01-03;400;0
A803;2013-01-03;500;0
A803;2013-01-03;600;0
A803;2013-01-03;700;0
A803;2013-01-03;900;0
A803;2013-01-03;1000;0
A803;2013-01-03;1100;0
A803;2013-01-03;1300;0
A803;2013-01-03;1400;0
A803;2013-01-03;1500;0
A803;2013-01-03;1600;0
A803;2013-01-03;2300;0
A803;2013-01-02;100;0
A803;2013-01-02;200;0
A803;2013-01-02;300;0
A803;2013-01-02;600;0
A803;2013-01-02;800;0
A803;2013-01-02;900;0
A803;2013-01-02;1300;0
A803;2013-01-02;1400;0
A803;2013-01-02;1500;0
A803;2013-01-02;1600;0
A803;2013-01-02;1800;0
A803;2013-01-02;2000;0
A803;2013-01-02;2200;0
A803;2013-01-02;2300;0
A803;2013-01-01;0;0,2
A803;2013-01-01;100;0,2
A803;2013-01-01;200;34,4
A803;2013-01-01;300;5,4
A803;2013-01-01;500;3,2
A803;2013-01-01;700;0
A803;2013-01-01;900;0
A803;2013-01-01;1000;0
A803;2013-01-01;1200;0
A803;2013-01-01;1400;0
A803;2013-01-01;1800;0
A803;2013-01-01;1900;0
A803;2013-01-01;2000;0
A803;2013-01-01;2100;0
A803;2013-01-01;2200;0
A803;2013-01-01;2300;0
A803;2012-12-31;0;0
A803;2012-12-31;100;0
A803;2012-12-31;200;0
A803;2012-12-31;300;0
A803;2012-12-31;500;0
A803;2012-12-31;600;0
A803;2012-12-31;700;0
A803;2012-12-31;800;0
A803;2012-12-31;1000;0
A803;2012-12-31;1100;0
A803;2012-12-31;1200;0
A803;2012-12-31;1300;0
A803;2012-12-31;1400;0
A803;2012-12-31;1500;0
A803;2012-12-31;1700;0,2
A803;2012-12-31;1800;0
A803;2012-12-31;1900;0
A803;2012-12-31;2100;0
A803;2012-12-31;2200;0
A803;2012-12-30;100;0
A803;2012-12-30;200;0
A803;2012-12-30;300;0
A803;2012-12-30;400;0
A803;2012-12-30;600;0
A803;2012-12-30;800;0
A803;2012-12-30;1100;0
A803;2012-12-30;1400;0
A803;2012-12-30;1500;0
A803;2012-12-30;1900;0
A803;2012-12-30;2000;0
A803;2012-12-30;2200;0
A803;2012-12-30;2300;0
A803;2012-12-29;0;0
A803;2012-12-29;200;0
A803;2012-12-29;300;0
A803;2012-12-29;500;0
A803;2012-12-29;600;0
A803;2012-12-29;700;0
A803;2012-12-29;800;0
A803;2012-12-29;1000;0
A803;2012-12-29;1300;0
A803;2012-12-29;1400;0
A803;2012-12-29;1500;0
A803;2012-12-29;1800;0
A803;2012-12-29;1900;0
A803;2012-12-29;2100;0
A803;2012-12-29;2300;0
A803;2012-12-28;0;2,6
A803;2012-12-28;100;1,2
A803;2012-12-28;300;2
A803;2012-12-28;700;0
A803;2012-12-28;800;0,8
A803;2012-12-28;900;0,4
A803;2012-12-28;1000;0
A803;2012-12-28;1200;0
A803;2012-12-28;1400;0
A803;2012-12-28;1500;0
A803;2012-12-28;1700;0
A803;2012-12-28;2000;0
A803;2012-12-28;2100;0
A803;2012-12-28;2200;0
A803;2012-12-28;2300;0
A803;2012-12-27;0;0
A803;2012-12-27;200;0,4
A803;2012-12-27;300;0,2
A803;2012-12-27;400;0
A803;2012-12-27;500;0
A803;2012-12-27;600;0
A803;2012-12-27;700;0
A803;2012-12-27;800;0
A803;2012-12-27;900;0
A803;2012-12-27;1100;0
A803;2012-12-27;1300;0,4
A803;2012-12-27;1600;1,2
A803;2012-12-27;1700;3,4
A803;2012-12-27;1800;2,4
A803;2012-12-27;1900;1,6
A803;2012-12-27;2300;4,4
A803;2012-12-26;0;0
A803;2012-12-26;100;0
A803;2012-12-26;200;0
A803;2012-12-26;400;0
A803;2012-12-26;500;0
A803;2012-12-26;700;0
A803;2012-12-26;900;0
A803;2012-12-26;1100;1,2
A803;2012-12-26;1200;17
A803;2012-12-26;1300;5,8
A803;2012-12-26;1400;7,8
A803;2012-12-26;1500;7
A803;2012-12-26;1800;2,8
A803;2012-12-26;1900;0,6
A803;2012-12-26;2200;0
A803;2012-12-26;2300;0
A803;2012-12-25;100;0
A803;2012-12-25;200;0
A803;2012-12-25;300;0
A803;2012-12-25;600;0
A803;2012-12-25;800;0
A803;2012-12-25;900;0
A803;2012-12-25;1100;0
A803;2012-12-25;1300;0
A803;2012-12-25;1400;0
A803;2012-12-25;1600;0
A803;2012-12-25;1800;0
A803;2012-12-25;1900;0
A803;2012-12-25;2000;0
A803;2012-12-25;2200;0
A803;2012-12-24;0;0
A803;2012-12-24;600;0
A803;2012-12-24;1100;0
A803;2012-12-24;1300;0
A803;2012-12-24;1400;0
A803;2012-12-24;1600;0
A803;2012-12-24;1900;0
A803;2012-12-24;2000;0
A803;2012-12-24;2100;0
A803;2012-12-24;2200;0
A803;2012-12-24;2300;0
A803;2012-12-23;0;0
A803;2012-12-23;100;0
A803;2012-12-23;200;0
A803;2012-12-23;300;0
A803;2012-12-23;400;0
A803;2012-12-23;500;0
A803;2012-12-23;600;0
A803;2012-12-23;700;0
A803;2012-12-23;800;0
A803;2012-12-23;900;0
A803;2012-12-23;1100;0
A803;2012-12-23;1200;0
A803;2012-12-23;1400;0
A803;2012-12-23;1500;0
A803;2012-12-23;1700;0
A803;2012-12-23;2000;0
A803;2012-12-23;2100;0
A803;2012-12-23;2200;0
A803;2012-12-23;2300;0
A803;2012-12-22;0;0
A803;2012-12-22;100;0
A803;2012-12-22;200;0
A803;2012-12-22;700;0
A803;2012-12-22;900;0
A803;2012-12-22;1000;0
A803;2012-12-22;1200;0
A803;2012-12-22;1300;0
A803;2012-12-22;1700;0
A803;2012-12-22;1800;0
A803;2012-12-22;2000;0
A803;2012-12-22;2100;0
A803;2012-12-22;2300;0
A803;2012-12-21;200;0
A803;2012-12-21;300;0
A803;2012-12-21;500;1,2
A803;2012-12-21;600;2,2
A803;2012-12-21;700;8,4
A803;2012-12-21;900;5,2
A803;2012-12-21;1000;3,8
A803;2012-12-21;1200;1,2
A803;2012-12-21;1300;1
A803;2012-12-21;1400;2,6
A803;2012-12-21;1500;0,8
A803;2012-12-21;1700;0
A803;2012-12-21;1800;0
A803;2012-12-21;1900;0
A803;2012-12-21;2100;0,2
A803;2012-12-21;2300;0
A803;2012-12-20;300;0
A803;2012-12-20;400;0
A803;2012-12-20;600;0
A803;2012-12-20;700;0
A803;2012-12-20;1100;0
A803;2012-12-20;1300;0
A803;2012-12-20;1400;0
A803;2012-12-20;1600;15
A803;2012-12-20;1700;0,2
A803;2012-12-20;1800;0
A803;2012-12-20;2000;0
A803;2012-12-20;2100;0
A803;2012-12-20;2300;0
A803;2012-12-19;0;0
A803;2012-12-19;400;6,8
A803;2012-12-19;700;0
A803;2012-12-19;800;0,2
A803;2012-12-19;1000;0
A803;2012-12-19;1100;0
A803;2012-12-19;1200;0
A803;2012-12-19;1300;0
A803;2012-12-19;1400;0
A803;2012-12-19;1500;0
A803;2012-12-19;1600;0
A803;2012-12-19;1700;0
A803;2012-12-19;2000;0
A803;2012-12-19;2300;0
A803;2012-12-18;200;0
A803;2012-12-18;400;0
A803;2012-12-18;600;0
A803;2012-12-18;800;0
A803;2012-12-18;900;0
A803;2012-12-18;1000;0
A803;2012-12-18;1100;0
A803;2012-12-18;1200;0
A803;2012-12-18;1300;0
A803;2012-12-18;1400;0
A803;2012-12-18;1500;0
A803;2012-12-18;1600;0
A803;2012-12-18;1700;0
A803;2012-12-18;1800;0
A803;2012-12-18;1900;0
A803;2012-12-18;2100;0
A803;2012-12-17;0;24,4
A803;2012-12-17;100;0,2
A803;2012-12-17;200;0
A803;2012-12-17;700;0
A803;2012-12-17;900;0
A803;2012-12-17;1000;0
A803;2012-12-17;1200;0
A803;2012-12-17;1300;0
A803;2012-12-17;1400;0
A803;2012-12-17;1500;0
A803;2012-12-17;1600;0
A803;2012-12-17;1700;0
A803;2012-12-17;2100;0
A803;2012-12-17;2200;0
A803;2012-12-16;0;0
A803;2012-12-16;100;0
A803;2012-12-16;200;0
A803;2012-12-16;400;0
A803;2012-12-16;500;0
A803;2012-12-16;700;0
A803;2012-12-16;800;0
A803;2012-12-16;1000;0
A803;2012-12-16;1100;0
A803;2012-12-16;1400;0
A803;2012-12-16;1500;0
A803;2012-12-16;1700;0
A803;2012-12-16;1800;0
A803;2012-12-16;1900;0
A803;2012-12-16;2000;0
A803;2012-12-16;2100;0
A803;2012-12-16;2200;0
A803;2012-12-16;2300;0
A803;2012-12-15;200;0
A803;2012-12-15;400;0
A803;2012-12-15;500;0
A803;2012-12-15;600;0
A803;2012-12-15;800;0
A803;2012-12-15;1000;0
A803;2012-12-15;1100;0
A803;2012-12-15;1200;0
A803;2012-12-15;1400;0
A803;2012-12-15;1500;0
A803;2012-12-15;1600;0
A803;2012-12-15;1900;0
A803;2012-12-15;2100;0
A803;2012-12-15;2200;0
A803;2012-12-14;0;0
A803;2012-12-14;400;0
A803;2012-12-14;800;0
A803;2012-12-14;900;0
A803;2012-12-14;1100;0
A803;2012-12-14;1200;0
A803;2012-12-14;1400;0
A803;2012-12-14;1500;0
A803;2012-12-14;1700;0
A803;2012-12-14;1900;0
A803;2012-12-14;2000;0
A803;2012-12-14;2100;0
A803;2012-12-14;2300;0
A803;2012-12-13;100;0
A803;2012-12-13;300;0,2
A803;2012-12-13;400;7,4
A803;2012-12-13;500;4
A803;2012-12-13;600;2,8
A803;2012-12-13;900;0,6
A803;2012-12-13;1000;0,2
A803;2012-12-13;1100;0
A803;2012-12-13;1200;0
A803;2012-12-13;1300;0
A803;2012-12-13;1500;0
A803;2012-12-13;1600;0
A803;2012-12-13;1700;0
A803;2012-12-13;1800;0
A803;2012-12-13;1900;0
A803;2012-12-13;2000;0
A803;2012-12-13;2100;0
A803;2012-12-13;2200;0
A803;2012-12-12;0;0
A803;2012-12-12;300;0
A803;2012-12-12;400;0
A803;2012-12-12;500;0
A803;2012-12-12;600;0
A803;2012-12-12;900;1,6
A803;2012-12-12;1000;3
A803;2012-12-12;1100;3
A803;2012-12-12;1300;1,8
A803;2012-12-12;1600;4,2
A803;2012-12-12;1700;2,6
A803;2012-12-12;1900;0,4
A803;2012-12-12;2000;0,4
A803;2012-12-11;0;0
A803;2012-12-11;100;0
A803;2012-12-11;200;0
A803;2012-12-11;300;0
A803;2012-12-11;400;11,6
A803;2012-12-11;700;0
A803;2012-12-11;800;0
A803;2012-12-11;1000;0
A803;2012-12-11;1200;0
A803;2012-12-11;1900;0
A803;2012-12-11;2000;0
A803;2012-12-11;2200;0
A803;2012-12-11;2300;0
A803;2012-12-10;200;0
A803;2012-12-10;800;0
A803;2012-12-10;1200;0
A803;2012-12-10;1400;0
A803;2012-12-10;1700;0
A803;2012-12-10;1900;0
A803;2012-12-10;2000;0
A803;2012-12-10;2100;0
A803;2012-12-10;2200;0
A803;2012-12-10;2300;0
A803;2012-12-09;0;0
A803;2012-12-09;400;0
A803;2012-12-09;600;0
A803;2012-12-09;700;0
A803;2012-12-09;800;0
A803;2012-12-09;900;0
A803;2012-12-09;1000;0
A803;2012-12-09;1400;0
A803;2012-12-09;1500;0
A803;2012-12-09;1600;0
A803;2012-12-09;1700;0
A803;2012-12-09;1800;0
A803;2012-12-09;2000;0
A803;2012-12-09;2100;0
A803;2012-12-09;2200;0
A803;2012-12-09;2300;0
A803;2012-12-08;0;0
A803;2012-12-08;100;0
A803;2012-12-08;300;0
A803;2012-12-08;400;0
A803;2012-12-08;500;0
A803;2012-12-08;600;0
A803;2012-12-08;700;0
A803;2012-12-08;800;0
A803;2012-12-08;1000;0
A803;2012-12-08;1100;0
A803;2012-12-08;1200;0
A803;2012-12-08;1500;0
A803;2012-12-08;1700;0
A803;2012-12-08;1800;0
A803;2012-12-08;2100;0
A803;2012-12-08;2200;0
A803;2012-12-08;2300;0
A803;2012-12-07;0;0
A803;2012-12-07;100;0
A803;2012-12-07;200;0
A803;2012-12-07;300;0
A803;2012-12-07;500;0
A803;2012-12-07;700;0
A803;2012-12-07;800;0
A803;2012-12-07;1000;0
A803;2012-12-07;1200;0
A803;2012-12-07;1300;2,4
A803;2012-12-07;1500;0,6
A803;2012-12-07;1700;1,4
A803;2012-12-07;1800;0
A803;2012-12-07;1900;0
A803;2012-12-07;2000;0
A803;2012-12-07;2100;0
A803;2012-12-07;2200;0
A803;2012-12-07;2300;0
A803;2012-12-06;100;0
A803;2012-12-06;200;0
A803;2012-12-06;400;0
A803;2012-12-06;500;0
A803;2012-12-06;600;0
A803;2012-12-06;700;0
A803;2012-12-06;900;0
A803;2012-12-06;1000;0
A803;2012-12-06;1100;0
A803;2012-12-06;1200;0
A803;2012-12-06;1300;0
A803;2012-12-06;1400;0
A803;2012-12-06;1500;0
A803;2012-12-06;1600;0
A803;2012-12-06;1700;0
A803;2012-12-06;1800;0
A803;2012-12-06;1900;0
A803;2012-12-06;2000;0
A803;2012-12-06;2300;0
A803;2012-12-05;0;0
A803;2012-12-05;200;0
A803;2012-12-05;300;0,2
A803;2012-12-05;500;0
A803;2012-12-05;600;0
A803;2012-12-05;700;0
A803;2012-12-05;800;0
A803;2012-12-05;900;0
A803;2012-12-05;1000;0
A803;2012-12-05;1500;0
A803;2012-12-05;2000;0
A803;2012-12-04;400;0
A803;2012-12-04;600;0
A803;2012-12-04;900;0
A803;2012-12-04;1000;0
A803;2012-12-04;1300;9
A803;2012-12-04;1500;0
A803;2012-12-04;1600;1
A803;2012-12-04;1700;0
A803;2012-12-04;2000;0
A803;2012-12-04;2100;0
A803;2012-12-04;2300;0
A803;2012-12-03;0;0
A803;2012-12-03;100;0
A803;2012-12-03;200;0
A803;2012-12-03;500;0
A803;2012-12-03;800;0
A803;2012-12-03;900;0
A803;2012-12-03;1100;0
A803;2012-12-03;1300;0
A803;2012-12-03;1400;0
A803;2012-12-03;1500;0
A803;2012-12-03;1600;0
A803;2012-12-03;1700;0
A803;2012-12-03;1900;0
A803;2012-12-03;2000;0
A803;2012-12-03;2100;0
A803;2012-12-02;0;0
A803;2012-12-02;100;0
A803;2012-12-02;200;0
A803;2012-12-02;400;0
A803;2012-12-02;600;0
A803;2012-12-02;800;0
A803;2012-12-02;900;0
A803;2012-12-02;1100;0
A803;2012-12-02;1300;0
A803;2012-12-02;1400;0
A803;2012-12-02;1500;0
A803;2012-12-02;1600;0
A803;2012-12-02;1900;0
A803;2012-12-02;2300;0
A803;2012-12-01;0;0
A803;2012-12-01;200;0
A803;2012-12-01;300;0
A803;2012-12-01;400;0
A803;2012-12-01;500;0
A803;2012-12-01;700;0
A803;2012-12-01;800;0
A803;2012-12-01;900;0
A803;2012-12-01;1000;10,2
A803;2012-12-01;1200;0
A803;2012-12-01;1300;2,4
A803;2012-12-01;1500;0
A803;2012-12-01;1700;0
A803;2012-12-01;1800;0
A803;2012-12-01;1900;0
A803;2012-12-01;2000;0
A803;2012-11-30;0;0
A803;2012-11-30;300;0
A803;2012-11-30;500;0
A803;2012-11-30;600;0
A803;2012-11-30;700;0
A803;2012-11-30;800;0
A803;2012-11-30;900;0
A803;2012-11-30;1100;0
A803;2012-11-30;1200;0
A803;2012-11-30;1300;0
A803;2012-11-30;1500;0
A803;2012-11-30;1800;0
A803;2012-11-30;1900;0
A803;2012-11-30;2000;0
A803;2012-11-30;2100;0
A803;2012-11-30;2200;0
A803;2012-11-29;0;0
A803;2012-11-29;100;0
A803;2012-11-29;200;0
A803;2012-11-29;400;0
A803;2012-11-29;600;0
A803;2012-11-29;1100;0
A803;2012-11-29;1200;0
A803;2012-11-29;1400;0
A803;2012-11-29;1700;0
A803;2012-11-29;1800;0
A803;2012-11-29;2000;0
A803;2012-11-29;2100;0
A803;2012-11-29;2200;0
A803;2012-11-29;2300;0
A803;2012-11-28;0;0
A803;2012-11-28;100;0
A803;2012-11-28;400;0
A803;2012-11-28;700;0
A803;2012-11-28;800;0
A803;2012-11-28;900;0
A803;2012-11-28;1000;0
A803;2012-11-28;1100;0
A803;2012-11-28;1200;0
A803;2012-11-28;1300;0
A803;2012-11-28;1400;0
A803;2012-11-28;1500;0
A803;2012-11-28;1600;0
A803;2012-11-28;1700;0
A803;2012-11-28;1900;0
A803;2012-11-28;2000;0
A803;2012-11-28;2100;0
A803;2012-11-28;2200;0
A803;2012-11-28;2300;0
A803;2012-11-27;300;0
A803;2012-11-27;400;0
A803;2012-11-27;700;0
A803;2012-11-27;900;0
A803;2012-11-27;1000;0
A803;2012-11-27;1100;0
A803;2012-11-27;1200;0
A803;2012-11-27;1400;0
A803;2012-11-27;1500;0
A803;2012-11-27;1600;0
A803;2012-11-27;1800;0
A803;2012-11-27;1900;0
A803;2012-11-27;2100;0
A803;2012-11-27;2300;0
A803;2012-11-26;0;0
A803;2012-11-26;200;0
A803;2012-11-26;700;0
A803;2012-11-26;800;0
A803;2012-11-26;1000;0
A803;2012-11-26;1200;0
A803;2012-11-26;1300;0
A803;2012-11-26;1700;0
A803;2012-11-26;1800;0
A803;2012-11-26;1900;0
A803;2012-11-26;2100;0
A803;2012-11-25;300;0
A803;2012-11-25;400;0
A803;2012-11-25;500;0
A803;2012-11-25;600;0
A803;2012-11-25;800;0
A803;2012-11-25;1100;0
A803;2012-11-25;1400;0
A803;2012-11-25;1700;0
A803;2012-11-25;1800;0
A803;2012-11-25;1900;0
A803;2012-11-25;2000;0
A803;2012-11-25;2100;0
A803;2012-11-24;0;0
A803;2012-11-24;100;0
A803;2012-11-24;200;0,2
A803;2012-11-24;500;0
A803;2012-11-24;600;0
A803;2012-11-24;800;0
A803;2012-11-24;1000;0,4
A803;2012-11-24;1100;0
A803;2012-11-24;1200;0
A803;2012-11-24;1600;0
A803;2012-11-24;1800;0
A803;2012-11-24;1900;0
A803;2012-11-24;2000;0
A803;2012-11-24;2100;0
A803;2012-11-24;2200;0
A803;2012-11-24;2300;0
A803;2012-11-23;0;0,2
A803;2012-11-23;100;0,2
A803;2012-11-23;200;1,4
A803;2012-11-23;300;1
A803;2012-11-23;400;1,2
A803;2012-11-23;700;3,2
A803;2012-11-23;800;3,4
A803;2012-11-23;1000;0,2
A803;2012-11-23;1100;0
A803;2012-11-23;1200;0
A803;2012-11-23;1300;0
A803;2012-11-23;1500;0
A803;2012-11-23;1700;0
A803;2012-11-23;1900;0
A803;2012-11-23;2100;18,4
A803;2012-11-22;0;0
A803;2012-11-22;100;0
A803;2012-11-22;200;0
A803;2012-11-22;400;0
A803;2012-11-22;700;0
A803;2012-11-22;800;0
A803;2012-11-22;900;0
A803;2012-11-22;1100;0
A803;2012-11-22;1300;0
A803;2012-11-22;1400;0
A803;2012-11-22;1600;0
A803;2012-11-22;1700;3,6
A803;2012-11-22;2000;0
A803;2012-11-22;2200;0
A803;2012-11-22;2300;0
A803;2012-11-21;0;0
A803;2012-11-21;100;0
A803;2012-11-21;200;0
A803;2012-11-21;300;0
A803;2012-11-21;400;0
A803;2012-11-21;600;0
A803;2012-11-21;700;0
A803;2012-11-21;800;0
A803;2012-11-21;1000;0
A803;2012-11-21;1100;0
A803;2012-11-21;1200;0
A803;2012-11-21;1700;0
A803;2012-11-21;1900;0
A803;2012-11-21;2200;0
A803;2012-11-20;0;0
A803;2012-11-20;400;0
A803;2012-11-20;600;0
A803;2012-11-20;700;0
A803;2012-11-20;900;0
A803;2012-11-20;1000;0
A803;2012-11-20;1200;0
A803;2012-11-20;1700;0
A803;2012-11-20;1900;0
A803;2012-11-20;2100;0
A803;2012-11-20;2200;0
A803;2012-11-20;2300;0
A803;2012-11-19;200;0
A803;2012-11-19;400;3,8
A803;2012-11-19;600;1,2
A803;2012-11-19;700;1,6
A803;2012-11-19;800;0,2
A803;2012-11-19;900;0
A803;2012-11-19;1000;0
A803;2012-11-19;1100;0
A803;2012-11-19;1200;0
A803;2012-11-19;1300;0
A803;2012-11-19;1500;0
A803;2012-11-19;1600;0
A803;2012-11-19;1700;0
A803;2012-11-19;2000;0
A803;2012-11-19;2100;0
A803;2012-11-19;2200;0
A803;2012-11-18;0;0
A803;2012-11-18;100;0
A803;2012-11-18;200;0
A803;2012-11-18;300;0
A803;2012-11-18;500;0
A803;2012-11-18;800;0
A803;2012-11-18;900;0
A803;2012-11-18;1100;0
A803;2012-11-18;1200;0
A803;2012-11-18;1300;0
A803;2012-11-18;1400;0
A803;2012-11-18;1700;0
A803;2012-11-18;1800;0
A803;2012-11-18;1900;0
A803;2012-11-18;2300;0
A803;2012-11-17;0;0
A803;2012-11-17;200;0
A803;2012-11-17;400;0
A803;2012-11-17;600;0
A803;2012-11-17;700;0
A803;2012-11-17;800;0
A803;2012-11-17;900;0
A803;2012-11-17;1000;0
A803;2012-11-17;1100;0
A803;2012-11-17;1300;0
A803;2012-11-17;1500;0
A803;2012-11-17;1600;0
A803;2012-11-17;2100;0
A803;2012-11-17;2200;0
A803;2012-11-16;0;0
A803;2012-11-16;100;0
A803;2012-11-16;200;0
A803;2012-11-16;400;0
A803;2012-11-16;600;0
A803;2012-11-16;700;0
A803;2012-11-16;800;0
A803;2012-11-16;1000;0
A803;2012-11-16;1100;0
A803;2012-11-16;1200;0
A803;2012-11-16;1300;0
A803;2012-11-16;1400;0
A803;2012-11-16;1700;0
A803;2012-11-16;1800;0
A803;2012-11-16;1900;0
A803;2012-11-16;2000;0
A803;2012-11-16;2200;0
A803;2012-11-16;2300;0
A803;2012-11-15;0;0
